Column1,reviewId,content,topic_openai,topic_category,app
619,2baecc0c-63c9-4719-b325-c07ec7bcdb0d,best bank I have used,experience,user_centricity_support,Revolut
620,ff86e340-8c6e-4a7e-bd53-689d9a0f2721,excellent service,service,user_centricity_support,Revolut
621,79c7129e-1c8b-435b-9309-93dd046c3836,I wish I could rate 0 stars,experience,user_centricity_support,Revolut
622,a2a9cc84-1e1f-4560-b9a4-37f8d1fcef00,"Super funcional, increíbles opciones internacionales, con grandes agregados, múltiples opciones de servicios premium, muy recomendable",functionality,quality_usability,Revolut
623,c4f857cb-8eb9-4e42-a574-7d3ccbe083da,better for daily use,usability,quality_usability,Revolut
624,f14b6095-b4fa-42ca-b39e-224cc3d47c61,great app,experience,user_centricity_support,Revolut
625,5d9b2d38-01b9-4aa8-a502-4280a92c20f7,Great !,quality,quality_usability,Revolut
626,83c113e5-5d84-4cd8-a6f9-d62d8345c49b,"Very easy to wirk with, love it",easy,quality_usability,Revolut
627,caceab29-deb3-4549-932a-bf0444f4e7d1,the constant amount of selfie checks is worrying. I don't want my data processed like that.,,,Revolut
628,a0bb9c17-c0c2-4917-8646-9532802d93de,very useful and wonderful rates,affordable,quality_usability,Revolut
629,e7492b5a-c059-4963-8109-f330c549ca6b,"Cannot run on devices with unlocked bootloader. My phone no longer gets updates, thus I have to use LineageOS. I guess Revolut wants me to trash my perfectly capable and adequate phone. Edit: Unlocked bootloader devices are not the same as rooted devices, and they do not pose a bigger security risk than phones that didn't receive security patches for years.",security,trust_ethics,Revolut
630,4518d6d2-0c97-49dc-be2b-35849d3d0f83,The best online banking and investing option out there imho ??,choice,empowerment_control,Revolut
631,fbdff557-b0db-4766-b5de-ae662be70d61,I like it alot ??,enjoy,user_centricity_support,Revolut
632,e60d4e64-2d4a-4ce4-b931-eea3e1d896a1,"brilliant app, easy to use",easy,quality_usability,Revolut
633,62cfffb0-f357-4297-bfb0-479b9b1cbbc2,"I'm doing account on this app.. Asking me code 6 digits but doesn't coming o text, untill the the finished countdown didn't come the code. I repeat to it request code again but same situation. Nothing to Came code untill the counting is finished but now my number is several used it. Attempted fail. Because waiting time for code was 3 to 5 minutes into my text Inbox me but the counting me the countdown 60 seconds is too short",accessibility,quality_usability,Revolut
634,b608b628-28bd-4ec6-be99-de9ff2e4984e,great,quality,quality_usability,Revolut
635,fac72e95-9617-4237-be4e-5bcbf6cf88e4,very good,quality,quality_usability,Revolut
636,48cbf66d-5be1-4109-bb6e-eb69dc6123c7,"my experience with Revolut has been really good, I've encountered no issues regarding banking",experience,user_centricity_support,Revolut
637,e57cdc2a-18a8-4580-af33-0653c4c6defa,excellent,quality,quality_usability,Revolut
638,1ed2380f-ba03-46bf-a145-7c8fce8141be,"Great financial app, good savings, benefits and kids controls",control,empowerment_control,Revolut
639,31e2b975-d46e-4409-a39e-4505b5cc1d65,It's better than an amazing way to move & keep your funds ??,control,empowerment_control,Revolut
640,7b1c2aba-d502-4c03-a56c-d5be4b82067e,I have a revolut bank account already very good bank thank you I would be very happy to have a credit card,service,user_centricity_support,Revolut
641,ac85119b-fab9-49d2-b1fb-1310de2d06f6,awsome,experience,user_centricity_support,Revolut
642,4c619bc9-c4f6-4076-a4bd-8bc5391c2c1d,Very cool,enjoy,user_centricity_support,Revolut
643,a867532b-8435-47e7-9c07-1e4dc8f5d713,cool,enjoy,user_centricity_support,Revolut
644,7fa9c39a-48e5-446e-aa54-b63e3af4df77,"was easy to sign up and easy to work the app, 5 stars",easy,quality_usability,Revolut
645,f4bc04c8-5f7b-4138-8124-f13c3a8bfd8a,every upgrade is goood,development,growth_ambition,Revolut
646,9c678d0f-4548-480f-acc0-b5399b056d47,Great.??,experience,user_centricity_support,Revolut
647,b340483a-d175-4033-86ff-cec8226d58ef,perfect app for my bank,usability,quality_usability,Revolut
648,b75ad746-2701-494c-b75d-50f3bf63811c,Awful bank. Do not use.,service,user_centricity_support,Revolut
649,b92c37e0-05a7-4221-9565-37641b99cd95,simple and easy to use,usability,quality_usability,Revolut
650,597ae6d9-103b-4f87-8063-a66e8b542dba,perfect,quality,quality_usability,Revolut
651,b6c71f63-677b-4054-a9ff-7faa3660dc12,usually and generally a good app,quality,quality_usability,Revolut
652,2a7957df-b057-44dc-9080-148e46791408,Best banking app by far,experience,user_centricity_support,Revolut
653,b599afe2-b98a-411d-af90-9a31037934be,free and simple,simple,quality_usability,Revolut
654,4297b86c-2ac9-45ea-8823-6b3719e1544a,Very well!,,,Revolut
655,d37c10c4-35e5-43c5-8d87-cad5d1d4d077,they are the best bank in the world...,worldwide,community_belonging,Revolut
656,4126eed1-b0f5-4aea-9286-70ce936db898,"disgusting that rev points are automatically collecting your ""spare change"" rounded up to £1 per transaction",automation,innovation_technology,Revolut
657,beb3cb00-483c-4883-aba0-39e5d2c30ee3,easy to use! love it!,easy,quality_usability,Revolut
658,c079a513-2f6d-467e-a8c9-bd98421bb3c7,G.O.A.T,quality,quality_usability,Revolut
659,6e1e8e86-3802-402f-8ad3-fe6b4279c7d9,"Very untrustworthy. They impose transfer limits AFTER you have paid money in meaning they trap youroney with them for prolonged periods of time despite requesting otherwise and clear communication. They refuse to give the policy documents showing this. They refuse to escalate conversation to a higher level of management. They charge for every transaction. So, if you want to lose your money, pick Revolut.",trust,trust_ethics,Revolut
660,16b69df3-a2a1-4485-87cc-2b26f04ba4e6,"easy and convenient, and no fees",affordable,quality_usability,Revolut
661,6f941db1-d87d-40ed-b38d-810c6ed29949,excellent Bank need I say more,service,user_centricity_support,Revolut
662,3dfba4c2-1897-487e-9963-16d5a4b429de,love it,enjoy,user_centricity_support,Revolut
663,eb75d351-9c15-4406-af6b-07d66e4cd9c9,love it,enjoy,user_centricity_support,Revolut
664,2099de33-0b55-4902-baea-f7627841a74b,I ?? Revolut. Simple. Easy to use.,easy,quality_usability,Revolut
665,823e874e-7991-492e-8c91-ed8d922d7162,"I would recommend this bank for every one . liable , safe and a wonderful customer service",security,trust_ethics,Revolut
666,a45127ef-ce78-475f-a1ca-17579a0e998a,Almost perfect.,quality,quality_usability,Revolut
667,db37819c-2a90-43d5-996b-93a8a886e7a7,Good experience.,experience,user_centricity_support,Revolut
668,73bf4452-f45b-47ae-9103-4bf83cc0fc4c,love it,enjoy,user_centricity_support,Revolut
669,26e3d211-132e-4632-a481-8b42496c731c,"Love it, if you wanna go alternative from physic bank. For travel is very good app",abroad,community_belonging,Revolut
670,ef8a1576-9f9b-4b02-8a92-10db4706e861,Love it,enjoy,user_centricity_support,Revolut
671,0f37d584-77c7-4aef-81f0-bfb9ea68bbb6,revolut always does better for me ?? personally I like it and recommended as well.,personal,empowerment_control,Revolut
672,8ccb2fdd-570e-4075-bd32-bf7c6df4cd9d,"I've had Revolut for a while now and have been pleased with it. Recently I had serious bother with the app, in fact I was locked out if it, but that was resolved fairly quickly. I would prefer if Revolut allowed an account to be operated without a (Smart)phone, but that currently seems impossible; that's really the only gripe.",accessibility,quality_usability,Revolut
673,4aa26842-9713-46b3-9286-8c18b5c7196f,Very useful banking app,usability,quality_usability,Revolut
674,e34b97f7-392e-4a65-8bb0-e0f479c94473,I love revolut is giving me good experience still .,experience,user_centricity_support,Revolut
675,95b7bd2d-b13f-489b-bd08-a80f1d640ebf,easy to use platform ??,usability,quality_usability,Revolut
676,30798056-3b19-40a2-a089-c35d67ab807c,I got a msg to update the Revolut mobile app but the mobile app update is pending indefinitely. I am not able to access my account anymore.,accessibility,quality_usability,Revolut
677,cd5de787-c17d-49e4-a677-7c8b0978b80e,I Love Revolt,experience,user_centricity_support,Revolut
678,7cfd1a5f-89ce-4697-ae96-5e71e5a4df3d,"I think revolut is the future of banking, just having an issue with my crypto on the app, chat bot says no issues but really starting to need help with this. other than this minor issue , 100% love it",future,growth_ambition,Revolut
679,75529e5b-b53d-4620-bf7b-e91efe6f7992,good service,service,user_centricity_support,Revolut
680,b41e838e-de18-4d71-b55d-3b3876c07f54,?? ??,,,Revolut
681,afaf8d40-2b17-4bbb-bc5d-4437121fcd55,your are useless with a team that cannot follow up with Administrative details .o zo is much better,accountability,trust_ethics,Revolut
682,5465c9d4-59a0-45ef-b39f-775bb3f35db8,Best ever ..love it,enjoy,user_centricity_support,Revolut
683,05d2c881-5eb0-49f9-8723-fbc4fb4ad2d1,The best app to manage and send money in the UK . You can even make direct international money transfers.,global,community_belonging,Revolut
684,2d9d883b-efb6-446e-ac2d-0000b0503815,Easy to use. no bugs,usability,quality_usability,Revolut
685,f8fa3dd5-7ef4-4f5f-95d5-b7b8d64bf9c3,"Have been using Revolut for more than a year, it's fast, simple and efficient. Didn't see the app breaking anytime till now",reliability,quality_usability,Revolut
